,year,age,sex,lfp,n,cohort,lfp_pred,lfp_se,lfp_pred2,lfp_se2,lfp_age_avg,lfp_pred3,lfp_se3
4548,2014,71,1,24.401085,6187,1943,27.6874482959,5.16150138436,18.189597496,3.72718863408,18.218683,25.107482114,0.35179221113
4549,2015,71,1,25.587523,5845,1944,27.9250904617,5.75608785374,18.0701199619,3.73697017442,18.218683,24.8805558601,0.383798806776
4550,2016,71,1,25.459131,6053,1945,28.1199734332,6.37946637881,18.0469831733,3.74174535428,18.218683,24.6048809871,0.416349725502
4551,1976,71,2,8.1579905,5444,1905,8.66320413183,0.335319846129,8.27223733026,0.360183035032,8.8075924,8.22558635353,0.0381493363048
4552,1977,71,2,8.0766964,5854,1906,8.5716473288,0.268831524078,8.33959505707,0.26559148734,8.8075924,8.19040203657,0.0318996939691
4553,1978,71,2,8.4949226,6233,1907,8.48014191433,0.226609269589,8.34463155493,0.238171772698,8.8075924,8.15430415406,0.0274856858506
4554,1979,71,2,8.3773174,6401,1908,8.39296434348,0.203690446708,8.30294721672,0.232968790713,8.8075924,8.11999063475,0.0246594820212
4555,1980,71,2,8.8598986,7496,1909,8.31441149418,0.193300700607,8.23115009554,0.228643254913,8.8075924,8.09035997993,0.0230412625541
4556,1981,71,2,7.285841,7063,1910,8.24868053404,0.189134636721,8.14749539233,0.22392006304,8.8075924,8.0684046278,0.0222047493937
4557,1982,71,2,8.1758623,6945,1911,8.19975210437,0.187026743853,8.06812530832,0.2210937653,8.8075924,8.05710910472,0.0217883155509
4558,1983,71,2,8.1007547,7143,1912,8.17127983329,0.184985149128,7.99852350359,0.220042228238,8.8075924,8.05935689506,0.021552581321
4559,1984,71,2,8.9593239,7221,1913,8.16648903546,0.182488401705,7.93161454628,0.219457205418,8.8075924,8.07784789943,0.0213756170973
4560,1985,71,2,7.499166,6994,1914,8.1880872228,0.179807284103,7.86250078712,0.218794340887,8.8075924,8.1150263708,0.0212191629207
4561,1986,71,2,7.1158953,7157,1915,8.23818874627,0.177525032903,7.81173825837,0.218267618183,8.8075924,8.1730176111,0.0210915164487
4562,1987,71,2,7.3805223,6715,1916,8.31825551891,0.176212460541,7.83247283329,0.21804099001,8.8075924,8.25357068671,0.0210166969922
4563,1988,71,2,8.3960285,6580,1917,8.42905534771,0.176211828149,7.98364848929,0.218040377703,8.8075924,8.35800410003,0.0210124847611
4564,1989,71,2,8.6709137,6909,1918,8.57063893624,0.177523121193,8.28170678281,0.218265809784,8.8075924,8.48715176842,0.0210787996768
4565,1990,71,2,7.7982626,6980,1919,8.74233612615,0.17980403973,8.66994782823,0.218791382545,8.8075924,8.6413077649,0.0211976023945
4566,1991,71,2,10.155429,7316,1920,8.94277143649,0.182483706343,9.03924818738,0.219453088409,8.8075924,8.82016995378,0.0213443375866
4567,1992,71,2,9.4037075,7446,1921,9.16989844855,0.184978784447,9.29506204392,0.220036844702,8.8075924,9.02278473081,0.0215097719527
4568,1993,71,2,7.6774163,7027,1922,9.42105208937,0.187018359828,9.42450423336,0.221086949985,8.8075924,9.24749730746,0.0217308067311
4569,1994,71,2,9.7846899,6925,1923,9.69301739694,0.189123750943,9.51037825678,0.223911857305,8.8075924,9.49191405579,0.0221277740667
4570,1995,71,2,11.324081,6964,1924,9.98211292309,0.193286794715,9.67569771775,0.228634189904,8.8075924,9.75288499569,0.022938796856
4571,1996,71,2,9.7752981,5763,1925,10.2842865545,0.203673251063,9.99533819534,0.232959501998,8.8075924,10.0265151853,0.0245255426078
4572,1997,71,2,9.0794106,5665,1926,10.5952212191,0.226589149636,10.4388276631,0.238161740869,8.8075924,10.3082132373,0.0273161223679
4573,1998,71,2,11.475745,5572,1927,10.9104477058,0.268809484131,10.8872126052,0.265576655204,8.8075924,10.5927832222,0.0316928591587
4574,1999,71,2,11.357046,5495,1928,11.2254616568,0.335296954353,11.2126857926,0.360154830241,8.8075924,10.8745628264,0.0379048419142
4575,2000,71,2,11.642474,5609,1929,11.5358417137,0.428687111236,11.3635650894,0.547865715496,8.8075924,11.1476060742,0.0460669873483
4576,2001,71,2,11.775546,6184,1930,11.8373657927,0.550378389369,11.3940771011,0.820940578942,8.8075924,11.4059037178,0.0562125082861
4577,2002,71,2,13.06054,6166,1931,12.1261225455,0.701507750813,11.4194908507,1.15951675397,8.8075924,11.6436292813,0.0683398757753
4578,2003,71,2,13.777939,5900,1932,12.3986152223,0.883292814403,11.5303294586,1.53936252791,8.8075924,11.8553945376,0.0824351474031
4579,2004,71,2,13.245169,5619,1933,12.651855378,1.09702834552,11.7254935066,1.93387509293,8.8075924,12.0364956178,0.0984772963022
4580,2005,71,2,14.913548,5726,1934,12.8834441617,1.34398661169,11.9070750697,2.31699531134,8.8075924,12.1831305166,0.116436468506
4581,2006,71,2,15.239574,5747,1935,13.0916392759,1.62531570126,11.935967544,2.66653873843,8.8075924,12.2925706085,0.136270549511
4582,2007,71,2,15.535055,5687,1936,13.2754060853,1.94195767003,11.7098889518,2.96681498031,8.8075924,12.3632727081,0.157922111486
4583,2008,71,2,16.285069,5509,1937,13.4344517819,2.29458702212,11.2173266808,3.20986883239,8.8075924,12.394923663,0.181316319955
4584,2009,71,2,15.564463,5940,1938,13.5692419581,2.68356599058,10.5417146708,3.39519166194,8.8075924,12.3884156878,0.206359845436
4585,2010,71,2,17.205076,6011,1939,13.6809993931,3.10891340403,9.82136531507,3.52817925849,8.8075924,12.345756828,0.232940673416
4586,2011,71,2,16.07193,5840,1940,13.7716853058,3.57028487377,9.19206565024,3.61788415098,8.8075924,12.2699263111,0.260928681131
4587,2012,71,2,15.396558,6229,1941,13.843963756,4.066962777,8.74162030097,3.67468891868,8.8075924,12.1646885216,0.290176858448
4588,2013,71,2,18.259636,6635,1942,13.9011502809,4.59785496696,8.49286963338,3.70842025981,8.8075924,12.0343815813,0.3205230632
4589,2014,71,2,18.299484,7066,1943,13.9471462117,5.16150138436,8.41456237257,3.72718863408,8.8075924,11.8836969382,0.35179221113
4590,2015,71,2,16.279408,6771,1944,13.9863604359,5.75608785374,8.44761358183,3.73697017442,8.8075924,11.7174651424,0.383798806776
4591,2016,71,2,17.246481,6934,1945,14.0236206268,6.37946637881,8.53175578648,3.74174535428,8.8075924,11.5404604495,0.416349725502
4592,1976,72,1,20.188953,3620,1904,20.5860237672,0.335362037029,20.07857112,0.360194162287,16.4722,20.0642850971,0.0382231925478
4593,1977,72,1,21.667376,3876,1905,19.9652960838,0.268877735239,19.8322537661,0.265598075513,16.4722,19.5201583349,0.031964498366
4594,1978,72,1,19.742609,4309,1906,19.3367066022,0.226657699177,19.3309515854,0.238177958205,16.4722,18.9489854592,0.0275418036919
4595,1979,72,1,17.936846,4405,1907,18.7107023945,0.203738339919,18.6904091838,0.232975270338,16.4722,18.3661044557,0.0247067480194
4596,1980,72,1,17.004913,5539,1908,18.0977922682,0.193345852636,18.0214518516,0.228649318059,16.4722,17.7867151857,0.0230797438173
4597,1981,72,1,16.707584,4935,1909,17.5083431999,0.189176204302,17.3989859727,0.223925490859,16.4722,17.2252964483,0.0222352022257
4598,1982,72,1,16.616077,5028,1910,16.9523797259,0.187064876407,16.850675219,0.221098560751,16.4722,16.695142264,0.0218121061743
4599,1983,72,1,15.060488,5127,1911,16.4393906961,0.185020368323,16.3660944644,0.220046331858,16.4722,16.2080405634,0.0215713885957
4600,1984,72,1,16.265606,4903,1912,15.9781476392,0.182521224838,15.9210688499,0.219460623436,16.4722,15.7740980252,0.0213911920294
4601,1985,72,1,14.887331,5048,1913,15.5765387241,0.17983806474,15.5058461706,0.21879715339,16.4722,15.4016970397,0.0212331727772
4602,1986,72,1,14.12789,4996,1914,15.2414219375,0.177553915721,15.1411944459,0.218269935629,16.4722,15.0975573322,0.0211054169166
4603,1987,72,1,14.522107,4785,1915,14.9785006445,0.176239399763,14.870016754,0.218042908699,16.4722,14.8668670159,0.0210316055949
4604,1988,72,1,13.075487,4778,1916,14.7922241631,0.176236650242,14.7274037914,0.218041940332,16.4722,14.713445796,0.0210290738163
4605,1989,72,1,16.199827,4845,1917,14.6857153888,0.177545611425,14.710636144,0.218267042268,16.4722,14.6399057646,0.0210972463003
4606,1990,72,1,16.535305,5172,1918,14.6607268565,0.179824023627,14.7751878287,0.218792329014,16.4722,14.6477813092,0.0212176176081
4607,1991,72,1,15.04154,5090,1919,14.7176259501,0.182501102464,14.8646322234,0.219453791421,16.4722,14.7376077191,0.0213652620748
4608,1992,72,1,14.866135,5147,1920,14.8554092794,0.184993625241,14.9540693209,0.220037338566,16.4722,14.9089370727,0.0215307016156
4609,1993,72,1,15.322396,5289,1921,15.0717455563,0.187030794161,15.0728721936,0.221087276859,16.4722,15.1602892845,0.0217507151572
4610,1994,72,1,15.843354,5219,1922,15.3630456408,0.189134046023,15.2864372429,0.223912065453,16.4722,15.4890454282,0.0221456290035
4611,1995,72,1,16.209145,5003,1923,15.7245578039,0.193295347254,15.6471854921,0.228634319686,16.4722,15.8912993733,0.0229537074087
4612,1996,72,1,16.690353,4370,1924,16.1504856878,0.203680597225,16.1477572034,0.232959580759,16.4722,16.3616919043,0.0245369789366
4613,1997,72,1,17.451017,4185,1925,16.6341259496,0.226595928095,16.7080722677,0.238161785827,16.4722,16.893258064,0.0273241422285
4614,1998,72,1,15.107761,4306,1926,17.1680221619,0.268816310687,17.2061760985,0.265576677488,16.4722,17.4773223363,0.0316981238045
4615,1999,72,1,18.262695,4247,1927,17.7441312209,0.335304277814,17.5367165595,0.360154839252,16.4722,18.1034761961,0.0379083279475
4616,2000,72,1,18.704666,4165,1928,18.3539982967,0.42869516824,17.6655707818,0.547865718724,16.4722,18.7596674871,0.0460696244995
4617,2001,72,1,16.190563,4800,1929,18.9889362366,0.550387250156,17.6509000145,0.820940580005,16.4722,19.4324207407,0.0562149801267
4618,2002,72,1,19.789186,4474,1930,19.6402053244,0.701517382084,17.6176644653,1.15951675431,16.4722,20.107192729,0.0683425927277
4619,2003,72,1,17.812351,4464,1931,20.2991893822,0.883303125072,17.6964559678,1.53936252807,16.4722,20.7688502536,0.0824383000087
4620,2004,72,1,20.410589,4323,1932,20.9575643935,1.09703921461,17.9569035942,1.93387509303,16.4722,21.4022402955,0.0984809231698
4621,2005,72,1,23.765907,4576,1933,21.6074560975,1.34399790479,18.3699934996,2.31699531139,16.4722,21.9928092902,0.116440514028
4622,2006,72,1,23.352749,4523,1934,22.2415833659,1.62532728047,18.8188117196,2.66653873845,16.4722,22.5272208909,0.136274906749
4623,2007,72,1,21.665005,4500,1935,22.8533845981,1.94196940022,19.1512508828,2.96681498031,16.4722,22.9939213263,0.157926652111
4624,2008,72,1,23.565214,4520,1936,23.4371248535,2.29459877496,19.2464946872,3.20986883239,16.4722,23.3836079156,0.181320914199
4625,2009,72,1,25.237873,4531,1937,23.987981964,2.68357764728,19.0623105206,3.39519166194,16.4722,23.6895677903,0.206364374643
4626,2010,72,1,23.965593,4601,1938,24.5021104179,3.1089248571,18.6437025525,3.52817925849,16.4722,23.9078679605,0.232945037201
4627,2011,72,1,22.900988,4932,1939,24.9766823697,3.57029602812,18.0952657732,3.61788415098,16.4722,24.037392163,0.260932800642
4628,2012,72,1,23.340696,4906,1940,25.409905686,4.06697355056,17.5361744642,3.67468891868,16.4722,24.0797326005,0.290180676906
4629,2013,72,1,23.458021,5183,1941,25.8010194768,4.59786529087,17.0603081,3.70842025981,16.4722,24.0389546599,0.320526544605
4630,2014,72,1,23.523275,5595,1942,26.1502680691,5.16151120282,16.7158878473,3.72718863408,16.4722,23.9212596516,0.35179533784
4631,2015,72,1,23.212223,5836,1943,26.4588548408,5.75609712367,16.5065151213,3.73697017442,16.4722,23.7345746624,0.383801576489
4632,2016,72,1,23.681929,5493,1944,26.7288777442,6.37947506918,16.4061159053,3.74174535428,16.4722,23.4881001058,0.416352148043
4633,1976,72,2,7.8657351,5221,1904,7.57858110709,0.335362037029,7.55473151027,0.360194162287,8.0719433,7.53684508115,0.0382231925478
4634,1977,72,2,7.7838192,5818,1905,7.50837146008,0.26887773524,7.68503191652,0.265598075513,8.0719433,7.49930390585,0.0319644983659
4635,1978,72,2,8.7656212,5915,1906,7.43416671602,0.226657699182,7.72263603972,0.238177958205,8.0719433,7.46317463101,0.0275418036919
4636,1979,72,2,6.6093922,5884,1907,7.3598622301,0.20373833992,7.69185610435,0.232975270338,8.0719433,7.43038734505,0.0247067480194
4637,1980,72,2,6.9579082,7280,1908,7.28947063401,0.193345852643,7.62364893633,0.228649318059,8.0719433,7.40308725002,0.0230797438172
4638,1981,72,2,8.3729973,7023,1909,7.22700949337,0.189176204308,7.54495079724,0.223925490859,8.0719433,7.38355777604,0.0222352022257
4639,1982,72,2,6.8259039,6665,1910,7.17639034161,0.187064876413,7.47503381277,0.221098560751,8.0719433,7.37414297898,0.0218121061743
4640,1983,72,2,7.6557407,6979,1911,7.14131193497,0.185020368324,7.42372193276,0.220046331858,8.0719433,7.3771726547,0.0215713885956
4641,1984,72,2,7.756906,6475,1912,7.12516046009,0.18252122484,7.38932783118,0.219460623436,8.0719433,7.39489231269,0.0213911920294
4642,1985,72,2,8.248991,6884,1913,7.13091924278,0.179838064733,7.36179562483,0.218797153389,8.0719433,7.42939875014,0.0212331727772
4643,1986,72,2,6.869091,6822,1914,7.16109025024,0.17755391571,7.33606367404,0.218269935629,8.0719433,7.48258067971,0.0211054169166
4644,1987,72,2,7.3452897,6807,1915,7.21762936328,0.176239399768,7.32857525141,0.218042908699,8.0719433,7.55606288615,0.0210316055949
4645,1988,72,2,7.3020196,6546,1916,7.30189702378,0.176236650246,7.37915858296,0.218041940332,8.0719433,7.65115186276,0.0210290738163
4646,1989,72,2,7.2256536,6561,1917,7.41462544876,0.177545611426,7.52737130837,0.218267042268,8.0719433,7.76878089619,0.0210972463003
4647,1990,72,2,8.0508795,6813,1918,7.55590315755,0.179824023622,7.77589136648,0.218792329014,8.0719433,7.90945315421,0.0212176176081
4648,1991,72,2,6.5191455,6594,1919,7.72517709417,0.182501102452,8.07227767759,0.219453791421,8.0719433,8.07318245684,0.0213652620748
4649,1992,72,2,8.4810534,7008,1920,7.92127215772,0.184993625234,8.33277542738,0.220037338566,8.0719433,8.25943298678,0.0215307016156
4650,1993,72,2,8.150321,7239,1921,8.1424274912,0.187030794164,8.49918269348,0.221087276859,8.0719433,8.46706107007,0.0217507151571
4651,1994,72,2,8.0709066,6637,1922,8.38634843904,0.189134046028,8.58839237744,0.223912065453,8.0719433,8.69426411164,0.0221456290035
4652,1995,72,2,9.8105354,6242,1923,8.65027267459,0.193295347256,8.69271216118,0.228634319687,8.0719433,8.93854351838,0.0229537074087
4653,1996,72,2,8.1636839,5925,1924,8.93104863623,0.203680597225,8.92255175031,0.232959580759,8.0719433,9.19668964827,0.0245369789367
4654,1997,72,2,10.818173,5789,1925,9.22522410073,0.226595928096,9.32727599765,0.238161785827,8.0719433,9.46479714236,0.0273241422284
4655,1998,72,2,8.6789541,5493,1926,9.52914247629,0.268816310685,9.85026215573,0.265576677488,8.0719433,9.73831813258,0.0316981238045
4656,1999,72,2,11.397915,5515,1927,9.83904421858,0.335304277817,10.3530777889,0.360154839252,8.0719433,10.0121586081,0.0379083279475
4657,2000,72,2,11.065369,5338,1928,10.1511706688,0.42869516824,10.6954010638,0.547865718724,8.0719433,10.2808197054,0.0460696244994
4658,2001,72,2,10.541183,5906,1929,10.4618675807,0.550387250158,10.8173408073,0.820940580005,8.0719433,10.538581157,0.0562149801267
4659,2002,72,2,10.780241,6048,1930,10.7676856489,0.701517382086,10.7689561503,1.15951675431,8.0719433,10.7797191237,0.0683425927277
4660,2003,72,2,11.278545,5767,1931,11.0654754643,0.883303125071,10.6691318854,1.53936252807,8.0719433,10.9987458691,0.0824383000087
4661,2004,72,2,11.699438,5619,1932,11.3524745082,1.09703921461,10.6243728254,1.93387509303,8.0719433,11.1906549703,0.0984809231697
4662,2005,72,2,12.196202,5421,1933,11.6263840382,1.34399790479,10.6624532609,2.31699531139,8.0719433,11.3511536731,0.116440514028
4663,2006,72,2,11.630255,5356,1934,11.885434018,1.62532728047,10.7211018075,2.66653873845,8.0719433,11.4768640009,0.136274906749
4664,2007,72,2,13.504359,5583,1935,12.1284345836,1.94196940022,10.6924599194,2.96681498031,8.0719433,11.5654764204,0.157926652111
4665,2008,72,2,15.282149,5357,1936,12.3548129108,2.29459877496,10.4897833785,3.20986883239,8.0719433,11.6158439729,0.181320914199
4666,2009,72,2,16.091917,5757,1937,12.5646347462,2.68357764728,10.095198571,3.39519166194,8.0719433,11.6280102481,0.206364374643
4667,2010,72,2,14.861369,5679,1938,12.7586102693,3.1089248571,9.56582767278,3.52817925849,8.0719433,11.6031706651,0.232945037201
4668,2011,72,2,15.880662,5592,1939,12.9380843579,3.57029602812,9.00305548494,3.61788415098,8.0719433,11.5435724327,0.260932800642
4669,2012,72,2,15.5581,5764,1940,13.1050117213,4.06697355056,8.50775164461,3.67468891868,8.0719433,11.4523635772,0.290180676906
4670,2013,72,2,14.046268,5992,1941,13.2619177387,4.59786529087,8.14534291115,3.70842025981,8.0719433,11.3334050106,0.320526544605
4671,2014,72,2,15.674397,6481,1942,13.4118461723,5.16151120282,7.9332657531,3.72718863408,8.0719433,11.1910614695,0.35179533784
4672,2015,72,2,14.314935,6785,1943,13.558295229,5.75609712367,7.84940465729,3.73697017442,8.0719433,11.0299872358,0.383801576489
4673,2016,72,2,15.003805,6628,1944,13.705143689,6.37947506918,7.851454329,3.74174535428,8.0719433,10.8549210606,0.416352148043
4674,1976,73,1,19.457937,3342,1903,18.8362079118,0.335387204759,18.6564605813,0.360214154828,15.240494,18.6054145032,0.0382993843733
4675,1977,73,1,16.454033,3774,1904,18.2727645006,0.268905802449,18.643739682,0.265610167832,15.240494,18.1270903918,0.0320300596203
4676,1978,73,1,19.489777,4050,1905,17.6983345376,0.226688433905,18.2707593214,0.238189627649,15.240494,17.621066047,0.0275994345361
4677,1979,73,1,18.924261,4003,1906,17.1227001799,0.203770709614,17.6259170235,0.232987587744,15.240494,17.1002907932,0.0247579756226
4678,1980,73,1,15.278983,5053,1907,16.5557843303,0.193378702871,16.8457121011,0.228660901819,15.240494,16.5779317808,0.0231251769333
4679,1981,73,1,14.845533,4675,1908,16.0074566511,0.189208862172,16.0705676145,0.223935375505,15.240494,16.0668450114,0.0222750094835
4680,1982,73,1,16.014278,4459,1909,15.4873409949,0.187097160901,15.40566096,0.22110695493,15.240494,15.5791279271,0.0218464024674
4681,1983,73,1,15.978516,4679,1910,15.0046284948,0.185052356633,14.8976048098,0.220053709801,15.240494,15.125781233,0.0216004422613
4682,1984,73,1,14.042294,4664,1911,14.567900432,0.182553077201,14.5343495439,0.219467149081,15.240494,14.7164920358,0.0214155255864
4683,1985,73,1,14.779611,4597,1912,14.1849647731,0.179869942008,14.2685951208,0.218802777013,15.240494,14.3595347264,0.0212536030157
4684,1986,73,1,14.502748,4692,1913,13.8627099413,0.177585950969,14.0536558321,0.218274584749,15.240494,14.0617727917,0.0211230310412
4685,1987,73,1,13.533397,4677,1914,13.606978973,0.176271698091,13.8714962132,0.218046624722,15.240494,13.8287355427,0.0210476620662
4686,1988,73,1,14.189135,4501,1915,13.4224667193,0.176269306851,13.735566813,0.218044851245,15.240494,13.664739197,0.0210448378325
4687,1989,73,1,13.68359,4715,1916,13.3126421921,0.177578740658,13.6686341696,0.218269263689,15.240494,13.5730215083,0.0211137994039
4688,1990,73,1,14.417264,4824,1917,13.2796975511,0.179857787607,13.6759066264,0.218793973904,15.240494,13.555862294,0.0212356947466
4689,1991,73,1,14.058238,4656,1918,13.3245245828,0.182535727677,13.7379570288,0.219454996261,15.240494,13.6146676628,0.0213851531944
4690,1992,73,1,13.994655,4780,1919,13.4467188678,0.185029397232,13.8300894202,0.220038218489,15.240494,13.7500025559,0.0215522197608
4691,1993,73,1,12.367424,4861,1920,13.6446111753,0.187068013711,13.9499548507,0.221087898165,15.240494,13.9615637334,0.0217732075665
4692,1994,73,1,15.567396,4802,1921,13.9153249878,0.189172904375,14.1264848602,0.223912474279,15.240494,14.2480932504,0.0221680164378
4693,1995,73,1,15.743293,4824,1922,14.2548584512,0.19333565279,14.3988352619,0.2286345699,15.240494,14.6072405771,0.0229745908977
4694,1996,73,1,15.210889,4147,1923,14.6581885017,0.203721379616,14.7794838586,0.232959728326,15.240494,15.0353896333,0.0245549180317
4695,1997,73,1,15.28621,4158,1924,15.1193944257,0.226635348711,15.228718111,0.238161870843,15.240494,15.5274746218,0.0273381325477
4696,1998,73,1,13.164505,4093,1925,15.6317977045,0.26885247171,15.6595362283,0.265576720749,15.240494,16.0768148225,0.0317079956818
4697,1999,73,1,14.787873,4257,1926,16.1881146674,0.33533630303,15.9718721419,0.360154856416,15.240494,16.6750022219,0.037914701004
4698,2000,73,1,19.169008,3956,1927,16.7806182489,0.42872331285,16.0984684455,0.547865724757,15.240494,17.3118756799,0.0460735036165
4699,2001,73,1,17.065166,4320,1928,17.4013050093,0.550412308919,16.0397114284,0.820940582206,15.240494,17.975610204,0.0562173684917
4700,2002,73,1,15.872231,4817,1929,18.0420635466,0.701540205777,15.870210503,1.15951675508,15.240494,18.6529395237,0.0683442980676
4701,2003,73,1,17.620922,4671,1930,18.694840488,0.883324424327,15.7118171015,1.5393625283,15.240494,19.3295153332,0.0824398912649
4702,2004,73,1,16.863995,4568,1931,19.3518004082,1.09705952417,15.6826072245,1.93387509312,15.240494,19.9903893449,0.0984827557472
4703,2005,73,1,19.14646,4285,1932,20.0054762651,1.34401760372,15.8440841686,2.31699531145,15.240494,20.6205875504,0.11644277479
4704,2006,73,1,20.886147,4007,1933,20.6489072641,1.62534662368,16.1722348532,2.6665387385,15.240494,21.2057329175,0.136277658792
4705,2007,73,1,20.772884,4056,1934,21.2757614549,1.94198854726,16.5675766846,2.96681498033,15.240494,21.7326655775,0.15792987316
4706,2008,73,1,18.779594,4123,1935,21.8804408066,2.29461781326,16.899177277,3.20986883239,15.240494,22.1900095044,0.181324527636
4707,2009,73,1,20.704,4269,1936,22.4581669956,2.68359661019,17.0598446282,3.39519166194,15.240494,22.5686413057,0.206368273705
4708,2010,73,1,20.876928,4514,1937,23.005046653,3.10894373797,17.0054818916,3.52817925849,15.240494,22.8620283161,0.232949103248
4709,2011,73,1,23.151735,4565,1938,23.5181153484,3.57031479134,16.7627599677,3.61788415098,15.240494,23.0664172982,0.260936916394
4710,2012,73,1,22.458813,4639,1939,23.9953601094,4.06699214034,16.4073475702,3.67468891868,15.240494,23.1808693416,0.290184735467
4711,2013,73,1,22.522619,4908,1940,24.4357207905,4.59788363826,16.0284038152,3.70842025981,15.240494,23.2071492036,0.320530455045
