,year,age,sex,lfp,n,cohort,lfp_age_avg,lfp_pred1,lfp_se1,lfp_pred2,lfp_se2,lfp_pred3,lfp_se3
1842,2014.0,38.0,1.0,90.396652,9229.0,1976.0,94.651436,94.1674732936,4.63440287846,94.4776956677,3.28918356689,94.0034220602,0.35812352779
1843,2015.0,38.0,1.0,90.189949,9038.0,1977.0,94.651436,94.3195300547,5.12778512013,94.536178615,3.291758916,94.1152013322,0.377822235341
1844,2016.0,38.0,1.0,89.621941,9242.0,1978.0,94.651436,94.453711598,5.64835447283,94.5801738744,3.29280770655,94.2182170908,0.397537377607
1845,1976.0,38.0,2.0,58.17421,9072.0,1938.0,71.648346,58.0567900792,1.08697163376,58.2080672087,0.901618312079,58.1899340876,0.189488546235
1846,1977.0,38.0,2.0,60.882931,9799.0,1939.0,71.648346,60.0298194683,1.06847677849,60.1127779331,0.866410288467,59.9183066445,0.188294876404
1847,1978.0,38.0,2.0,61.319237,10097.0,1940.0,71.648346,61.917571271,1.05835491466,62.0727453691,0.858467729435,61.6722872815,0.187576484523
1848,1979.0,38.0,2.0,63.502415,10442.0,1941.0,71.648346,63.7111539648,1.05338347684,63.8802834441,0.857179682024,63.4195790618,0.187177196015
1849,1980.0,38.0,2.0,65.643105,12723.0,1942.0,71.648346,65.4027250884,1.0512546333,65.4353479366,0.855929474776,65.1290518061,0.186975551751
1850,1981.0,38.0,2.0,65.4561,12741.0,1943.0,71.648346,66.9855693189,1.05045805594,66.7674275876,0.854650233598,66.7721477378,0.186883785407
1851,1982.0,38.0,2.0,68.136429,11872.0,1944.0,71.648346,68.4541617532,1.05011161971,67.9970576045,0.854010360495,68.3240320332,0.186843982859
1852,1983.0,38.0,2.0,68.824364,11784.0,1945.0,71.648346,69.8042154011,1.04978792049,69.2539280746,0.853817036515,69.7643859807,0.186822578597
1853,1984.0,38.0,2.0,71.150986,11484.0,1946.0,71.648346,71.0327121572,1.04935974681,70.6002349853,0.853659035488,71.0778044475,0.186804138362
1854,1985.0,38.0,2.0,72.435814,15039.0,1947.0,71.648346,72.137916776,1.04887254425,72.0020617577,0.853465061141,72.2538229599,0.186785166975
1855,1986.0,38.0,2.0,72.790321,14318.0,1948.0,71.648346,73.1193736512,1.04844486699,73.3536011197,0.853352642102,73.2866483912,0.186768507561
1856,1987.0,38.0,2.0,73.853683,13469.0,1949.0,71.648346,73.9778864748,1.04819548024,74.525848679,0.853335369012,74.1746930577,0.186758764321
1857,1988.0,38.0,2.0,76.208458,13173.0,1950.0,71.648346,74.7154811316,1.04819559338,75.410862918,0.853335380172,74.9200144566,0.186759070229
1858,1989.0,38.0,2.0,76.049828,13354.0,1951.0,71.648346,75.3353524626,1.04844520774,75.9540304243,0.853352676497,75.5277470602,0.186769417139
1859,1990.0,38.0,2.0,76.119026,14354.0,1952.0,71.648346,75.8417957851,1.04887311651,76.177505065,0.853465121168,76.0055861403,0.186786658958
1860,1991.0,38.0,2.0,76.659218,14627.0,1953.0,71.648346,76.2401243105,1.04936055689,76.1862654744,0.853659124554,76.3633539573,0.186806187715
1861,1992.0,38.0,2.0,76.581398,14362.0,1954.0,71.648346,76.5365738285,1.0497889768,76.1377159135,0.853817159967,76.6126514553,0.186825171489
1862,1993.0,38.0,2.0,74.82254,14798.0,1955.0,71.648346,76.7381962209,1.05011293225,76.1733134573,0.854010525269,76.7665773393,0.186847136416
1863,1994.0,38.0,2.0,77.13488,14288.0,1956.0,71.648346,76.8527435502,1.05045963556,76.3471480806,0.854650436827,76.8394827646,0.186887571079
1864,1995.0,38.0,2.0,77.736847,14075.0,1957.0,71.648346,76.8885446052,1.05125649053,76.6016019106,0.855929694191,76.8467243163,0.186980120851
1865,1996.0,38.0,2.0,76.848312,12751.0,1958.0,71.648346,76.8543758913,1.05338561999,76.8099427098,0.857179905378,76.8043801523,0.187182805676
1866,1997.0,38.0,2.0,77.195396,13044.0,1959.0,71.648346,76.7593291292,1.0583573472,76.8539728313,0.858468009846,76.7289031605,0.187583521928
1867,1998.0,38.0,2.0,75.556496,12355.0,1960.0,71.648346,76.6126773524,1.06847949532,76.6807515669,0.866410833093,76.6366990759,0.188303878702
1868,1999.0,38.0,2.0,76.478348,12360.0,1961.0,71.648346,76.4237416926,1.08697461689,76.3072562897,0.901619679902,76.5436344273,0.189500213108
1869,2000.0,38.0,2.0,76.414436,11758.0,1962.0,71.648346,76.201760902,1.1179698013,75.7878084812,0.996778366357,76.4644961374,0.191360535897
1870,2001.0,38.0,2.0,76.266953,13185.0,1963.0,71.648346,75.9557655757,1.16627804313,75.1816998619,1.17585889362,76.412438736,0.194096356748
1871,2002.0,38.0,2.0,76.651581,13913.0,1964.0,71.648346,75.6944589356,1.23694361424,74.5429447768,1.43402539866,76.3984640718,0.197929022276
1872,2003.0,38.0,2.0,75.618042,13468.0,1965.0,71.648346,75.4261058814,1.33464467732,73.9245917987,1.74276798834,76.4309806916,0.20307143336
1873,2004.0,38.0,2.0,74.565399,12073.0,1966.0,71.648346,75.1584318511,1.46316015571,73.3780777525,2.06649158813,76.5154854704,0.209707537252
1874,2005.0,38.0,2.0,75.072655,11948.0,1967.0,71.648346,74.8985328314,1.6250973675,72.9403703838,2.37353294119,76.6543995209,0.217973186091
1875,2006.0,38.0,2.0,75.053047,11656.0,1968.0,71.648346,74.6527976429,1.82192816596,72.6195310412,2.64112606635,76.8470756338,0.227942090517
1876,2007.0,38.0,2.0,75.822334,11802.0,1969.0,71.648346,74.4268433916,2.05422544954,72.3932875659,2.85698255102,77.0899776706,0.239619382344
1877,2008.0,38.0,2.0,75.835022,11743.0,1970.0,71.648346,74.2254647333,2.32194673914,72.2237554487,3.01860698627,77.3770156892,0.252943211285
1878,2009.0,38.0,2.0,76.270767,11282.0,1971.0,71.648346,74.0525973493,2.62466381125,72.0780372933,3.13099689129,77.7000061991,0.267792818945
1879,2010.0,38.0,2.0,73.971764,10774.0,1972.0,71.648346,73.9112957815,2.96170834996,71.9412894076,3.20353171741,78.0492165243,0.28400046509
1880,2011.0,38.0,2.0,74.71154,10189.0,1973.0,71.648346,73.8037255249,3.33224607737,71.8164244382,3.24693301572,78.4139469717,0.301364593077
1881,2012.0,38.0,2.0,74.453484,9840.0,1974.0,71.648346,73.7311690408,3.7353042063,71.714486019,3.2709859722,78.7831048483,0.319662331907
1882,2013.0,38.0,2.0,73.265503,9738.0,1975.0,71.648346,73.6940451276,4.16977397168,71.6441058459,3.28332501114,79.1457300046,0.338660317895
1883,2014.0,38.0,2.0,73.733856,9887.0,1976.0,71.648346,73.6919408777,4.63440287846,71.6060918043,3.28918356689,79.4914413668,0.35812352779
1884,2015.0,38.0,2.0,74.395584,10047.0,1977.0,71.648346,73.7236552605,5.12778512013,71.594041675,3.291758916,79.8107860821,0.377822235341
1885,2016.0,38.0,2.0,74.673935,9761.0,1978.0,71.648346,73.7872532088,5.64835447283,71.5982559338,3.29280770655,80.0954854322,0.397537377607
1886,1976.0,39.0,1.0,95.71962,7833.0,1937.0,94.569214,95.7093602449,1.08697130016,95.9464272865,0.901618312017,95.9215968358,0.189487996981
1887,1977.0,39.0,1.0,96.037308,8499.0,1938.0,94.569214,95.8191229852,1.06847651462,95.9788462868,0.866410288339,95.9413106123,0.188294327184
1888,1978.0,39.0,1.0,95.911285,9275.0,1939.0,94.569214,95.8829601295,1.05835471658,95.9499252095,0.858467729181,95.940764134,0.18757595905
1889,1979.0,39.0,1.0,96.466705,9189.0,1940.0,94.569214,95.9028185629,1.05338333793,95.8920825482,0.857179681556,95.9190665062,0.187176713302
1890,1980.0,39.0,1.0,95.870987,11112.0,1941.0,94.569214,95.8810346381,1.05125454442,95.8341303063,0.855929473976,95.8754998756,0.186975121803
1891,1981.0,39.0,1.0,95.528297,11140.0,1942.0,94.569214,95.8203156449,1.05045800534,95.7806618839,0.854650232281,95.8095342432,0.186883406032
1892,1982.0,39.0,1.0,95.68985,11164.0,1943.0,94.569214,95.7237155328,1.05011159287,95.7130236298,0.854010358335,95.7208586515,0.186843638323
1893,1983.0,39.0,1.0,95.597488,11055.0,1944.0,94.569214,95.5946050338,1.04978789983,95.6084036853,0.853817032947,95.6094297765,0.186822240637
1894,1984.0,39.0,1.0,95.501015,10519.0,1945.0,94.569214,95.4366364417,1.04935971159,95.4589121845,0.853659029815,95.4755370528,0.186803769735
1895,1985.0,39.0,1.0,94.968781,10848.0,1946.0,94.569214,95.2537034001,1.04887247063,95.2770628417,0.853465053053,95.319881148,0.186784727285
1896,1986.0,39.0,1.0,95.231834,13713.0,1947.0,94.569214,95.0498961539,1.04844472839,95.0886054098,0.853352631703,95.1436599302,0.186767960637
1897,1987.0,39.0,1.0,94.350258,13178.0,1948.0,94.569214,94.8294528146,1.04819524793,94.9201669856,0.85333535551,94.948653257,0.186758085987
1898,1988.0,39.0,1.0,94.97271,11941.0,1949.0,94.569214,94.5967072694,1.04819523732,94.784875709,0.853335361104,94.7372953106,0.186758255068
1899,1989.0,39.0,1.0,94.714241,12423.0,1950.0,94.569214,94.3560344493,1.04844469757,94.6676832983,0.853352649196,94.5127213635,0.186768482779
1900,1990.0,39.0,1.0,94.633034,13388.0,1951.0,94.569214,94.1117937322,1.04887242262,94.5203437383,0.85346508415,94.2787754016,0.186785646692
1901,1991.0,39.0,1.0,94.278305,13522.0,1952.0,94.569214,93.8682713112,1.0493596515,94.2804728449,0.853659076563,94.0399665353,0.186805158708
1902,1992.0,39.0,1.0,93.835205,13406.0,1953.0,94.569214,93.6296223983,1.04978783488,93.9138976595,0.853817097042,93.8013659512,0.186824198444
1903,1993.0,39.0,1.0,93.58065,13118.0,1954.0,94.569214,93.3998141558,1.05011153254,93.4530470997,0.854010441837,93.5684422049,0.18684629117
1904,1994.0,39.0,1.0,93.093834,12817.0,1955.0,94.569214,93.182570258,1.05045796143,92.9961988661,0.85465033921,93.3468403377,0.186886909113
1905,1995.0,39.0,1.0,92.375656,12731.0,1956.0,94.569214,92.9813179713,1.05125453122,92.6595215319,0.855929603774,93.1421184856,0.186979664
1906,1996.0,39.0,1.0,92.725548,11539.0,1957.0,94.569214,92.7991386221,1.05338337219,92.5147149006,0.857179826552,92.9594628959,0.187182524455
1907,1997.0,39.0,1.0,93.359467,11473.0,1958.0,94.569214,92.638722273,1.05835481722,92.5591545959,0.858467908589,92.8034071295,0.187583318896
1908,1998.0,39.0,1.0,92.944786,11354.0,1959.0,94.569214,92.5023273747,1.06847670202,92.736886404,0.866410597274,92.6775826165,0.188303574255
1909,1999.0,39.0,1.0,92.274353,11301.0,1960.0,94.569214,92.391746083,1.08697159461,92.9851057431,0.901618992595,92.5845252063,0.189499535123
1910,2000.0,39.0,1.0,93.646103,11631.0,1961.0,94.569214,92.3082758499,1.11796660162,93.2642103696,0.996776937937,92.525556257,0.191359114708
1911,2001.0,39.0,1.0,93.313126,12104.0,1962.0,94.569214,92.252697792,1.16627473335,93.553058463,1.17585714708,92.5007481615,0.194093726901
1912,2002.0,39.0,1.0,92.835785,12748.0,1963.0,94.569214,92.2252622361,1.23694027082,93.8271447445,1.43402408803,92.5089744956,0.197924632063
1913,2003.0,39.0,1.0,91.974731,12440.0,1964.0,94.569214,92.2256817217,1.33464137517,94.0497407075,1.74276683009,92.5480357675,0.203064662052
1914,2004.0,39.0,1.0,92.832359,11598.0,1965.0,94.569214,92.2531316185,1.46315695671,94.1868419156,2.0664891385,92.6148444284,0.209697718365
1915,2005.0,39.0,1.0,91.9217,11108.0,1966.0,94.569214,92.3062583909,1.6250943131,94.2301258996,2.3735281037,92.7056482507,0.217959633473
1916,2006.0,39.0,1.0,92.617752,10330.0,1967.0,94.569214,92.3831954126,1.82192527562,94.2050088004,2.64111932909,92.8162697451,0.227924123519
1917,2007.0,39.0,1.0,92.705696,10247.0,1968.0,94.569214,92.4815861126,2.05422272414,94.1564806901,2.85697550407,92.9423407356,0.23959634724
1918,2008.0,39.0,1.0,92.268356,10262.0,1969.0,94.569214,92.5986141064,2.32194416641,94.1249885181,3.01860088878,93.0795148916,0.25291449802
1919,2009.0,39.0,1.0,91.661957,10821.0,1970.0,94.569214,92.7310398582,2.62466137128,94.1300841862,3.13099199631,93.2236460479,0.267757874246
1920,2010.0,39.0,1.0,91.976135,10819.0,1971.0,94.569214,92.8752433062,2.96170601941,94.1697382386,3.20352775716,93.3709255853,0.283958803973
1921,2011.0,39.0,1.0,90.8731,10004.0,1972.0,94.569214,93.0272717928,3.33224383245,94.2303621049,3.24692985093,93.5179771992,0.301315810625
1922,2012.0,39.0,1.0,91.03286,9174.0,1973.0,94.569214,93.1828925552,3.73530202456,94.2976186485,3.27098365883,93.6619114846,0.319606116303
1923,2013.0,39.0,1.0,90.968796,8719.0,1974.0,94.569214,93.337648962,4.16977183303,94.3618670975,3.28332353583,93.8003456276,0.338596464596
1924,2014.0,39.0,1.0,90.816238,9122.0,1975.0,94.569214,93.4869196287,4.63440076567,94.4183043134,3.28918274406,93.9313950761,0.358051953852
1925,2015.0,39.0,1.0,91.124214,8903.0,1976.0,94.569214,93.6259795064,5.12778301899,94.4650089622,3.29175849946,94.05364453,0.37774299243
1926,2016.0,39.0,1.0,91.150063,8761.0,1977.0,94.569214,93.7500620138,5.64835237209,94.5014468733,3.29280750676,94.1661052044,0.397450662148
1927,1976.0,39.0,2.0,57.84079,8408.0,1937.0,72.282433,58.540475594,1.08697130017,58.5854610434,0.901618312017,58.8837209525,0.189487997073
1928,1977.0,39.0,2.0,60.153408,9631.0,1938.0,72.282433,60.4658879785,1.06847651462,60.5238873029,0.866410288339,60.5401409395,0.188294327279
1929,1978.0,39.0,2.0,61.616158,9963.0,1939.0,72.282433,62.3179381594,1.05835471659,62.5602060367,0.858467729181,62.2338927445,0.187575959146
1930,1979.0,39.0,2.0,65.187988,9843.0,1940.0,72.282433,64.0873758075,1.05338333794,64.4652081091,0.857179681556,63.9341580154,0.187176713397
1931,1980.0,39.0,2.0,67.757263,12152.0,1941.0,72.282433,65.7658140206,1.05125454442,66.0900775651,0.855929473976,65.6106229993,0.186975121894
1932,1981.0,39.0,2.0,67.205864,11966.0,1942.0,72.282433,67.3458125145,1.05045800534,67.4122949849,0.854650232281,67.2348388907,0.186883406117
1933,1982.0,39.0,2.0,68.347023,12015.0,1943.0,72.282433,68.8209488456,1.05011159288,68.5396983894,0.854010358335,68.7814020797,0.186843638401
1934,1983.0,39.0,2.0,68.734917,11558.0,1944.0,72.282433,70.1858766063,1.04978789984,69.6496505997,0.853817032947,70.2288405659,0.186822240708
1935,1984.0,39.0,2.0,70.920273,11555.0,1945.0,72.282433,71.4363697329,1.0493597116,70.8854469101,0.853659029815,71.5601451068,0.186803769798
1936,1985.0,39.0,2.0,71.681183,11530.0,1946.0,72.282433,72.5693522783,1.04887247064,72.2718949032,0.853465053053,72.7629426197,0.186784727339
1937,1986.0,39.0,2.0,74.09697,14427.0,1947.0,72.282433,73.5829132337,1.0484447284,73.704215034,0.853352631703,73.8293607244,0.186767960682
1938,1987.0,39.0,2.0,75.882233,14178.0,1948.0,72.282433,74.4763062175,1.04819524794,75.011104557,0.85333535551,74.7556660967,0.186758086024
1939,1988.0,39.0,2.0,76.033493,13030.0,1949.0,72.282433,75.2499340913,1.04819523733,76.04188267,0.853335361104,75.5417718825,0.186758255097
1940,1989.0,39.0,2.0,76.620255,13511.0,1950.0,72.282433,75.9053188025,1.04844469757,76.723404763,0.853352649196,76.1907030428,0.186768482801
1941,1990.0,39.0,2.0,77.174171,14074.0,1951.0,72.282433,76.4450569921,1.04887242263,77.0699737008,0.85346508415,76.7080889706,0.186785646708
1942,1991.0,39.0,2.0,77.856659,14099.0,1952.0,72.282433,76.8727621287,1.04935965151,77.1645721756,0.853659076563,77.1017268168,0.186805158718
1943,1992.0,39.0,2.0,77.90197,14355.0,1953.0,72.282433,77.1929941453,1.04978783489,77.1311482897,0.853817097042,77.3812324911,0.18682419845
1944,1993.0,39.0,2.0,77.149902,13946.0,1954.0,72.282433,77.4111777507,1.05011153254,77.0991391986,0.854010441837,77.5577733115,0.186846291173
1945,1994.0,39.0,2.0,76.147255,14106.0,1955.0,72.282433,77.5335107586,1.05045796144,77.157413104,0.85465033921,77.6438590495,0.186886909114
1946,1995.0,39.0,2.0,76.887581,14195.0,1956.0,72.282433,77.5668639315,1.05125453122,77.3136672568,0.855929603774,77.6531576911,0.186979664
1947,1996.0,39.0,2.0,77.591431,12344.0,1957.0,72.282433,77.5186739547,1.05338337219,77.489168758,0.857179826552,77.6002988537,0.187182524455
1948,1997.0,39.0,2.0,77.527908,12572.0,1958.0,72.282433,77.3968312465,1.05835481723,77.5613999532,0.858467908589,77.5006311903,0.187583318897
1949,1998.0,39.0,2.0,76.680962,12756.0,1959.0,72.282433,77.2095643811,1.06847670203,77.4302098192,0.866410597274,77.3699094824,0.188303574258
1950,1999.0,39.0,2.0,77.782661,12497.0,1960.0,72.282433,76.9653229182,1.08697159462,77.0640442938,0.901618992595,77.2239010705,0.189499535128
1951,2000.0,39.0,2.0,76.18412,12421.0,1961.0,72.282433,76.672660438,1.11796660163,76.5014659082,0.996776937937,77.0779177052,0.191359114714
1952,2001.0,39.0,2.0,77.152504,13304.0,1962.0,72.282433,76.3401195479,1.16627473336,75.8196013967,1.17585714708,76.9462952267,0.19409372691
1953,2002.0,39.0,2.0,75.714859,13819.0,1963.0,72.282433,75.9761205503,1.23694027083,75.1001292774,1.43402408803,76.8418569869,0.197924632073
1954,2003.0,39.0,2.0,75.651825,13562.0,1964.0,72.282433,75.5888553836,1.33464137517,74.4123904856,1.74276683009,76.7754053376,0.203064662063
1955,2004.0,39.0,2.0,75.968956,12331.0,1965.0,72.282433,75.1861883114,1.46315695671,73.8105666172,2.0664891385,76.7552874667,0.209697718376
1956,2005.0,39.0,2.0,75.461128,12091.0,1966.0,72.282433,74.7755646991,1.6250943131,73.3318985441,2.3735281037,76.7870771885,0.217959633483
1957,2006.0,39.0,2.0,76.212105,11537.0,1967.0,72.282433,74.36392905,1.82192527562,72.9905914224,2.64111932909,76.8734039225,0.227924123528
1958,2007.0,39.0,2.0,74.503098,11397.0,1968.0,72.282433,73.957653288,2.05422272414,72.7735671743,2.85697550407,77.0139457711,0.239596347248
1959,2008.0,39.0,2.0,77.077927,11405.0,1969.0,72.282433,73.5624760768,2.32194416641,72.6459517787,3.01860088878,77.2055874565,0.252914498026
1960,2009.0,39.0,2.0,76.619423,11608.0,1970.0,72.282433,73.1834537635,2.62466137128,72.5660536713,3.13099199631,77.4427280761,0.267757874252
1961,2010.0,39.0,2.0,76.36338,11335.0,1971.0,72.282433,72.824923323,2.96170601941,72.5014369498,3.20352775716,77.7177100926,0.283958803977
1962,2011.0,39.0,2.0,73.815002,10405.0,1972.0,72.282433,72.4904774624,3.33224383245,72.4372222158,3.24692985093,78.0213312278,0.301315810628
1963,2012.0,39.0,2.0,75.531723,9823.0,1973.0,72.282433,72.1829518462,3.73530202456,72.3740323149,3.27098365883,78.343395971,0.319606116305
1964,2013.0,39.0,2.0,74.612007,9716.0,1974.0,72.282433,71.9044241922,4.16977183304,72.3196987522,3.28332353583,78.6732636241,0.338596464597
1965,2014.0,39.0,2.0,73.855988,9893.0,1975.0,72.282433,71.656224804,4.63440076567,72.2810651824,3.28918274406,79.0003548217,0.358051953852
1966,2015.0,39.0,2.0,75.150436,9891.0,1976.0,72.282433,71.4389579263,5.12778301899,72.2598977821,3.29175849946,79.3145872627,0.377742992431
1967,2016.0,39.0,2.0,74.874855,9955.0,1977.0,72.282433,71.2525331515,5.64835237209,72.2531490928,3.29280750676,79.6067223932,0.397450662148
1968,1976.0,40.0,1.0,95.374741,8162.0,1936.0,94.159821,95.5435637256,1.08696958723,95.4893826118,0.901618311984,95.4731055945,0.189487681342
1969,1977.0,40.0,1.0,95.734589,8603.0,1937.0,94.159821,95.6586652349,1.06847489338,95.5857801204,0.866410288273,95.5072413462,0.188293968144
1970,1978.0,40.0,1.0,95.948303,9126.0,1938.0,94.159821,95.7288490241,1.0583531807,95.5923103019,0.858467729058,95.520595646,0.187575570275
1971,1979.0,40.0,1.0,95.172707,9497.0,1939.0,94.159821,95.7558210942,1.0533818796,95.5204780627,0.857179681331,95.5120202198,0.187176312974
1972,1980.0,40.0,1.0,95.686203,11138.0,1940.0,94.159821,95.7416621247,1.0512531568,95.4118589549,0.855929473568,95.4805662138,0.18697472943
1973,1981.0,40.0,1.0,94.869095,10838.0,1941.0,94.159821,95.6888125808,1.05045668412,95.3094347076,0.854650231567,95.4254918018,0.186883038652
1974,1982.0,40.0,1.0,95.404114,10570.0,1942.0,94.159821,95.6000523016,1.05011033692,95.2301425595,0.854010357179,95.3462851783,0.186843306692
1975,1983.0,40.0,1.0,95.398071,11592.0,1943.0,94.159821,95.4784746607,1.04978671114,95.1596303567,0.853817031227,95.2427052695,0.186821946099
1976,1984.0,40.0,1.0,95.266945,11293.0,1944.0,94.159821,95.327455487,1.04935859476,95.0696603845,0.853659027261,95.1148406913,0.186803502427
1977,1985.0,40.0,1.0,94.88765,10942.0,1945.0,94.159821,95.1506170348,1.04887143189,94.940572232,0.853465049012,94.9631852194,0.186784466205
1978,1986.0,40.0,1.0,94.590652,11117.0,1946.0,94.159821,94.9517873895,1.04844377446,94.7723745804,0.85335262549,94.7887253303,0.186767675825
1979,1987.0,40.0,1.0,94.568619,13806.0,1947.0,94.159821,94.7349557866,1.04819438478,94.5818831899,0.853335347058,94.5930323419,0.186757742754
1980,1988.0,40.0,1.0,94.588341,12723.0,1948.0,94.159821,94.5042244141,1.04819446894,94.3918056689,0.853335350649,94.3783486254,0.186757819781
1981,1989.0,40.0,1.0,93.938988,12640.0,1949.0,94.159821,94.2637573419,1.04844402486,94.2158841725,0.853352636313,94.1476547512,0.186767929392
1982,1990.0,40.0,1.0,93.834259,13042.0,1950.0,94.159821,94.017727294,1.0488718426,94.0437415524,0.85346506754,93.9047029103,0.186784962954
1983,1991.0,40.0,1.0,93.884399,13612.0,1951.0,94.159821,93.7702610395,1.04935915674,93.8363566794,0.853659054797,93.654002201,0.186804350933
1984,1992.0,40.0,1.0,93.499207,13479.0,1952.0,94.159821,93.5253842187,1.04978741335,93.5456628067,0.853817069069,93.4007439543,0.186823293816
1985,1993.0,40.0,1.0,93.570999,13607.0,1953.0,94.159821,93.2869664533,1.05011116768,93.1553453089,0.854010404111,93.1506604182,0.186845336838
1986,1994.0,40.0,1.0,92.603088,12634.0,1954.0,94.159821,93.0586676051,1.0504576326,92.7142179432,0.854650284121,92.9098175277,0.186885967666
1987,1995.0,40.0,1.0,91.36441,13029.0,1955.0,94.159821,92.8438860468,1.05125421441,92.3281912275,0.855929531617,92.684351273,0.186978805272
1988,1996.0,40.0,1.0,91.956062,11673.0,1956.0,94.159821,92.6457097893,1.0533830411,92.1064733791,0.857179750416,92.4801659472,0.187181813939
1989,1997.0,40.0,1.0,92.112007,12032.0,1957.0,94.159821,92.4668712808,1.05835444478,92.098698031,0.858467827484,92.3026196763,0.187582803338
1990,1998.0,40.0,1.0,92.808647,11705.0,1958.0,94.159821,92.3097066399,1.06847626251,92.2711859214,0.866410473986,92.1562266291,0.188303265297
1991,1999.0,40.0,1.0,92.77356,11889.0,1959.0,94.159821,92.1761200248,1.08697106651,92.5384640339,0.901618675671,92.0444052208,0.189499392239
1992,2000.0,40.0,1.0,91.794769,11881.0,1960.0,94.159821,92.0675537606,1.11796597095,92.820311308,0.996775979956,91.9692972844,0.19135902914
1993,2001.0,40.0,1.0,92.361259,13229.0,1961.0,94.159821,91.9849647586,1.16627399671,93.0780851316,1.17585507695,91.9316752553,0.194093508815
1994,2002.0,40.0,1.0,91.91024,13374.0,1962.0,94.159821,91.9288076589,1.23693943688,93.3092498537,1.43402119793,91.9309442447,0.197924003388
1995,2003.0,40.0,1.0,91.660675,13260.0,1963.0,94.159821,91.8990250205,1.33464046344,93.5177205864,1.74276414741,91.96523515,0.203063257162
1996,2004.0,40.0,1.0,91.255089,13064.0,1964.0,94.159821,91.8950447639,1.46315599378,93.693140955,2.06648734624,92.0315753629,0.209695093509
1997,2005.0,40.0,1.0,92.446152,12390.0,1965.0,94.159821,91.9157849535,1.62509332755,93.815451852,2.3735267945,92.1261165401,0.217955284007
1998,2006.0,40.0,1.0,91.087433,11761.0,1966.0,94.159821,91.9596658829,1.82192429388,93.874144919,2.64111752318,92.2443950733,0.227917506158
1999,2007.0,40.0,1.0,92.69368,10939.0,1967.0,94.159821,92.0246293041,2.05422176784,93.8807274735,2.85697274887,92.38160052,0.239586903722
2000,2008.0,40.0,1.0,92.826706,10477.0,1968.0,94.159821,92.1081645225,2.32194325166,93.8636218596,3.01859764042,92.5328298925,0.252901677108
2001,2009.0,40.0,1.0,91.036942,10956.0,1969.0,94.159821,92.2073409662,2.62466050889,93.8519607793,3.13098902884,92.6933105349,0.267741150488
2002,2010.0,40.0,1.0,91.258911,11221.0,1970.0,94.159821,92.3188467291,2.96170521576,93.86204106,3.20352548042,92.8585803004,0.283937693196
2003,2011.0,40.0,1.0,90.195183,11149.0,1971.0,94.159821,92.4390324924,3.33224309035,93.8945123893,3.2469282269,93.0246198483,0.301289883117
2004,2012.0,40.0,1.0,91.685562,10124.0,1972.0,94.159821,92.5639601414,3.73530134411,93.9404425615,3.27098251045,93.1879372857,0.319575008795
2005,2013.0,40.0,1.0,90.864578,9205.0,1973.0,94.159821,92.6894553224,4.16977121226,93.9893539093,3.28332275015,93.3456095302,0.338559891785
2006,2014.0,40.0,1.0,91.252541,8974.0,1974.0,94.159821,92.8111631229,4.63440020115,94.0340241265,3.28918225631,93.4952874444,0.358009719622
2007,2015.0,40.0,1.0,90.672836,9425.0,1975.0,94.159821,92.92460602,5.12778250624,94.071227512,3.29175823431,93.635173048,0.377695000382
2008,2016.0,40.0,1.0,90.667496,9150.0,1976.0,94.159821,93.0252432061,5.64835190595,94.1003702132,3.29280737956,93.763977169,0.397396924696
2009,1976.0,40.0,2.0,59.109486,8426.0,1936.0,72.685196,58.8906276561,1.08696958724,58.7815272618,0.901618311984,59.313364758,0.189487681363
2010,1977.0,40.0,2.0,59.975761,9509.0,1937.0,72.685196,60.7750414288,1.06847489339,60.6881418461,0.866410288273,60.8931112773,0.188293968172
2011,1978.0,40.0,2.0,64.156349,10134.0,1938.0,72.685196,62.5971119654,1.05835318071,62.7247653472,0.858467729058,62.521653493,0.18757557031
2012,1979.0,40.0,2.0,64.069099,10280.0,1939.0,72.685196,64.3473143518,1.05338187961,64.6770909696,0.857179681331,64.1699947578,0.187176313014
2013,1980.0,40.0,2.0,66.961166,11674.0,1940.0,72.685196,66.0168251304,1.05125315681,66.3910867145,0.855929473568,65.8090072405,0.186974729476
2014,1981.0,40.0,2.0,68.310211,11661.0,1941.0,72.685196,67.5976092815,1.05045668413,67.7968690909,0.854650231567,67.4107122842,0.186883038702
2015,1982.0,40.0,2.0,70.042892,11677.0,1942.0,72.685196,69.0824976359,1.05011033693,68.9342856835,0.854010357179,68.9494567733,0.186843306744
2016,1983.0,40.0,2.0,69.814957,12680.0,1943.0,72.685196,70.4652536072,1.04978671116,69.9484035321,0.853817031227,70.4028676333,0.186821946153
2017,1984.0,40.0,2.0,70.331451,12025.0,1944.0,72.685196,71.74062829,1.04935859477,71.0254939599,0.853659027261,71.7525049641,0.186803502482
2018,1985.0,40.0,2.0,72.073776,11680.0,1945.0,72.685196,72.9044031455,1.0488714319,72.2871423307,0.853465049012,72.9841848883,0.186784466259
2019,1986.0,40.0,2.0,73.214096,12051.0,1946.0,72.685196,73.9534196844,1.04844377447,73.7089117385,0.85335262549,74.0879934352,0.186767675877
2020,1987.0,40.0,2.0,76.373749,14827.0,1947.0,72.685196,74.8855957615,1.0481943848,75.1259480986,0.853335347058,75.058051818,0.186757742803
